,timestamp,active_interval,non_active_interval,subject_id,mood,activity
146,2017-06-07 20:53:00,13.0,0.0,C,Contempt/Relaxed,STILL
147,2017-06-07 20:54:00,13.0,0.0,C,Contempt/Relaxed,IN_VEHICLE
148,2017-06-07 20:55:00,13.0,0.0,C,Contempt/Relaxed,STILL
149,2017-06-07 20:56:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT
150,2017-06-07 20:57:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT
151,2017-06-07 20:58:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT
152,2017-06-07 20:59:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT
153,2017-06-07 21:00:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT
154,2017-06-07 21:01:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT
155,2017-06-07 21:02:00,10.0,3.0,C,Contempt/Relaxed,ON_FOOT
156,2017-06-07 21:03:00,0.0,13.0,C,Contempt/Relaxed,STILL
157,2017-06-07 21:04:00,2.0,11.0,C,Contempt/Relaxed,STILL
158,2017-06-07 21:05:00,13.0,0.0,C,Stress/Suffering,STILL
159,2017-06-07 21:06:00,13.0,0.0,C,Stress/Suffering,ON_FOOT
160,2017-06-07 21:07:00,13.0,0.0,C,Stress/Suffering,STILL
161,2017-06-07 21:08:00,13.0,0.0,C,Stress/Suffering,STILL
162,2017-06-07 21:09:00,13.0,0.0,C,Stress/Suffering,ON_FOOT
163,2017-06-07 21:10:00,13.0,0.0,C,Stress/Suffering,STILL
164,2017-06-07 21:11:00,13.0,0.0,C,Stress/Suffering,ON_FOOT
165,2017-06-07 21:12:00,13.0,0.0,C,Stress/Suffering,ON_FOOT
166,2017-06-07 21:13:00,13.0,0.0,C,Stress/Suffering,ON_FOOT
167,2017-06-07 21:14:00,13.0,0.0,C,Stress/Suffering,ON_FOOT
168,2017-06-07 21:15:00,13.0,0.0,C,Stress/Suffering,ON_FOOT
169,2017-06-07 21:16:00,13.0,0.0,C,Stress/Suffering,ON_FOOT
170,2017-06-07 21:17:00,13.0,0.0,C,Stress/Suffering,STILL
171,2017-06-07 21:18:00,13.0,0.0,C,Contempt/Relaxed,STILL
172,2017-06-07 21:19:00,13.0,0.0,C,Contempt/Relaxed,STILL
173,2017-06-07 21:20:00,13.0,0.0,C,Contempt/Relaxed,STILL
174,2017-06-07 21:21:00,13.0,0.0,C,Contempt/Relaxed,TILTING
175,2017-06-07 21:22:00,13.0,0.0,C,Contempt/Relaxed,TILTING
176,2017-06-07 21:23:00,13.0,0.0,C,Contempt/Relaxed,STILL
177,2017-06-07 21:24:00,13.0,0.0,C,Anger/Fear/Disgust,STILL
178,2017-06-07 21:25:00,13.0,0.0,C,Sad/Gloomy/Sorrowful,STILL
179,2017-06-07 21:26:00,13.0,0.0,C,Sad/Gloomy/Sorrowful,STILL
180,2017-06-07 21:27:00,13.0,0.0,C,Contempt/Relaxed,STILL
181,2017-06-07 21:28:00,13.0,0.0,C,Contempt/Relaxed,STILL
182,2017-06-07 21:29:00,13.0,0.0,C,Joy/Happy/Excitement,STILL
183,2017-06-07 21:30:00,13.0,0.0,C,Joy/Happy/Excitement,STILL
184,2017-06-07 21:31:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
185,2017-06-07 21:32:00,13.0,0.0,C,Calm/Peaceful/Serence,IN_VEHICLE
186,2017-06-07 21:33:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
187,2017-06-07 21:34:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
188,2017-06-07 21:35:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
189,2017-06-07 21:36:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
190,2017-06-07 21:37:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
191,2017-06-07 21:38:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
192,2017-06-07 21:39:00,13.0,0.0,C,Calm/Peaceful/Serence,TILTING
193,2017-06-07 21:40:00,13.0,0.0,C,Contempt/Relaxed,STILL
194,2017-06-07 21:41:00,13.0,0.0,C,Contempt/Relaxed,STILL
195,2017-06-07 21:42:00,13.0,0.0,C,Contempt/Relaxed,STILL
196,2017-06-07 21:43:00,13.0,0.0,C,Contempt/Relaxed,STILL
197,2017-06-07 21:44:00,13.0,0.0,C,Contempt/Relaxed,STILL
198,2017-06-07 21:45:00,13.0,0.0,C,Contempt/Relaxed,STILL
199,2017-06-07 21:46:00,13.0,0.0,C,Contempt/Relaxed,STILL
200,2017-06-07 21:47:00,13.0,0.0,C,Contempt/Relaxed,STILL
201,2017-06-07 21:48:00,13.0,0.0,C,Contempt/Relaxed,STILL
202,2017-06-07 21:49:00,13.0,0.0,C,Contempt/Relaxed,STILL
203,2017-06-07 21:50:00,13.0,0.0,C,Contempt/Relaxed,STILL
204,2017-06-07 21:51:00,13.0,0.0,C,Contempt/Relaxed,STILL
205,2017-06-07 21:52:00,13.0,0.0,C,Contempt/Relaxed,STILL
206,2017-06-07 21:53:00,13.0,0.0,C,Contempt/Relaxed,STILL
207,2017-06-07 21:54:00,13.0,0.0,C,Contempt/Relaxed,STILL
208,2017-06-07 21:55:00,13.0,0.0,C,Contempt/Relaxed,STILL
209,2017-06-07 21:56:00,13.0,0.0,C,Contempt/Relaxed,STILL
210,2017-06-07 21:57:00,13.0,0.0,C,Contempt/Relaxed,STILL
211,2017-06-07 21:58:00,11.0,0.0,C,Contempt/Relaxed,ON_FOOT
212,2017-06-07 21:59:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT
213,2017-06-07 22:00:00,13.0,0.0,C,Contempt/Relaxed,STILL
214,2017-06-07 22:01:00,13.0,0.0,C,Contempt/Relaxed,STILL
215,2017-06-07 22:02:00,13.0,0.0,C,Contempt/Relaxed,STILL
216,2017-06-07 22:03:00,13.0,0.0,C,Contempt/Relaxed,STILL
217,2017-06-07 22:04:00,11.0,2.0,C,Contempt/Relaxed,STILL
218,2017-06-07 22:05:00,10.0,3.0,C,Stress/Suffering,STILL
219,2017-06-07 22:06:00,13.0,0.0,C,Stress/Suffering,STILL
220,2017-06-07 22:07:00,13.0,0.0,C,Stress/Suffering,STILL
221,2017-06-07 22:08:00,13.0,0.0,C,Stress/Suffering,STILL
222,2017-06-07 22:09:00,13.0,0.0,C,Stress/Suffering,ON_FOOT
223,2017-06-07 22:10:00,13.0,0.0,C,Stress/Suffering,STILL
224,2017-06-07 22:11:00,13.0,0.0,C,Stress/Suffering,ON_FOOT
225,2017-06-07 22:12:00,13.0,0.0,C,Stress/Suffering,STILL
226,2017-06-07 22:13:00,13.0,0.0,C,Stress/Suffering,STILL
227,2017-06-07 22:14:00,13.0,0.0,C,Stress/Suffering,STILL
228,2017-06-07 22:15:00,13.0,0.0,C,Stress/Suffering,ON_FOOT
229,2017-06-07 22:16:00,13.0,0.0,C,Stress/Suffering,ON_FOOT
230,2017-06-07 22:17:00,13.0,0.0,C,Stress/Suffering,STILL
231,2017-06-07 22:18:00,13.0,0.0,C,Stress/Suffering,STILL
232,2017-06-07 22:19:00,13.0,0.0,C,Contempt/Relaxed,STILL
233,2017-06-07 22:20:00,13.0,0.0,C,Contempt/Relaxed,STILL
234,2017-06-07 22:21:00,13.0,0.0,C,Contempt/Relaxed,TILTING
235,2017-06-07 22:22:00,13.0,0.0,C,Contempt/Relaxed,TILTING
236,2017-06-07 22:23:00,13.0,0.0,C,Contempt/Relaxed,STILL
237,2017-06-07 22:24:00,13.0,0.0,C,Anger/Fear/Disgust,STILL
238,2017-06-07 22:25:00,13.0,0.0,C,Sad/Gloomy/Sorrowful,STILL
239,2017-06-07 22:26:00,13.0,0.0,C,Sad/Gloomy/Sorrowful,STILL
240,2017-06-07 22:27:00,13.0,0.0,C,Contempt/Relaxed,STILL
241,2017-06-07 22:28:00,13.0,0.0,C,Contempt/Relaxed,STILL
242,2017-06-07 22:29:00,13.0,0.0,C,Joy/Happy/Excitement,STILL
243,2017-06-07 22:30:00,13.0,0.0,C,Joy/Happy/Excitement,STILL
244,2017-06-07 22:31:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
245,2017-06-07 22:32:00,13.0,0.0,C,Calm/Peaceful/Serence,IN_VEHICLE
246,2017-06-07 22:33:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
247,2017-06-07 22:34:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
248,2017-06-07 22:35:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
249,2017-06-07 22:36:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
250,2017-06-07 22:37:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
251,2017-06-07 22:38:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL
252,2017-06-07 22:39:00,13.0,0.0,C,Calm/Peaceful/Serence,TILTING
253,2017-06-07 22:40:00,13.0,0.0,C,Contempt/Relaxed,STILL
254,2017-06-07 22:41:00,13.0,0.0,C,Contempt/Relaxed,STILL
255,2017-06-07 22:42:00,13.0,0.0,C,Contempt/Relaxed,STILL
256,2017-06-07 22:43:00,13.0,0.0,C,Contempt/Relaxed,STILL
257,2017-06-07 22:44:00,13.0,0.0,C,Contempt/Relaxed,STILL
258,2017-06-07 22:45:00,13.0,0.0,C,Contempt/Relaxed,STILL
259,2017-06-07 22:46:00,13.0,0.0,C,Contempt/Relaxed,STILL
260,2017-06-07 22:47:00,13.0,0.0,C,Contempt/Relaxed,STILL
261,2017-06-07 22:48:00,6.0,7.0,C,Contempt/Relaxed,STILL
262,2017-06-07 22:49:00,0.0,13.0,C,Contempt/Relaxed,STILL
263,2017-06-07 22:50:00,0.0,13.0,C,Contempt/Relaxed,STILL
264,2017-06-07 22:51:00,0.0,13.0,C,Contempt/Relaxed,STILL
265,2017-06-07 22:52:00,0.0,13.0,C,Contempt/Relaxed,STILL
266,2017-06-07 22:53:00,0.0,13.0,C,Contempt/Relaxed,STILL
267,2017-06-07 22:54:00,0.0,13.0,C,Contempt/Relaxed,STILL
268,2017-06-07 22:55:00,0.0,13.0,C,Contempt/Relaxed,STILL
269,2017-06-07 22:56:00,0.0,13.0,C,Contempt/Relaxed,STILL
270,2017-06-07 22:57:00,0.0,13.0,C,Contempt/Relaxed,STILL
271,2017-06-07 22:58:00,0.0,13.0,C,Contempt/Relaxed,STILL
272,2017-06-07 22:59:00,0.0,13.0,C,Contempt/Relaxed,ON_FOOT
273,2017-06-07 23:00:00,5.0,8.0,C,Contempt/Relaxed,STILL
274,2017-06-07 23:01:00,13.0,0.0,C,Contempt/Relaxed,STILL
275,2017-06-07 23:02:00,13.0,0.0,C,Contempt/Relaxed,STILL
276,2017-06-07 23:03:00,13.0,0.0,C,Contempt/Relaxed,STILL
277,2017-06-07 23:04:00,13.0,0.0,C,Contempt/Relaxed,STILL
278,2017-06-07 23:05:00,13.0,0.0,C,Contempt/Relaxed,STILL
279,2017-06-07 23:06:00,13.0,0.0,C,Stress/Suffering,STILL
280,2017-06-07 23:07:00,13.0,0.0,C,Stress/Suffering,STILL
