,timestamp,active_interval,non_active_interval,subject_id,mood,activity,comment_count,daily_post_count,mood_trans,cum_mood_trans,ratio_active_interval,social_skill,self_aware,emp_score,aff_empathy,cog_empathy,eq_score,eq_label
0,2017-06-07 18:24:00,7.0,0.0,C,Anger/Fear/Disgust,STILL,0,1,0,0,0.5384615384615384,0.03783783783783783,0.125,0.27385135135135136,1,1,38,1
1,2017-06-07 18:25:00,13.0,0.0,C,Sad/Gloomy/Sorrowful,STILL,0,1,1,1,1.0,0.07027027027027026,0.25,0.3460810810810811,1,1,38,1
2,2017-06-07 18:26:00,9.0,0.0,C,Sad/Gloomy/Sorrowful,STILL,0,1,-1,0,0.6923076923076923,0.048648648648648644,0.25,0.3395945945945946,1,1,38,1
3,2017-06-07 18:27:00,10.0,2.0,C,Contempt/Relaxed,STILL,0,1,1,1,0.7692307692307693,0.05405405405405405,0.375,0.40371621621621623,1,1,38,1
4,2017-06-07 18:28:00,12.0,1.0,C,Contempt/Relaxed,STILL,0,1,-1,0,0.9230769230769231,0.06486486486486487,0.375,0.40695945945945944,1,1,38,1
5,2017-06-07 18:29:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-1,1.0,0.07027027027027026,0.375,0.4085810810810811,1,1,38,1
6,2017-06-07 18:30:00,5.0,8.0,C,Joy/Happy/Excitement,STILL,0,1,1,0,0.38461538461538464,0.027027027027027025,0.5,0.4581081081081081,1,1,38,1
7,2017-06-07 18:31:00,14.0,0.0,C,Joy/Happy/Excitement,STILL,0,1,-1,-1,1.0769230769230769,0.07567567567567567,0.5,0.4727027027027027,1,1,38,1
8,2017-06-07 18:32:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,1,0,1.0,0.07027027027027026,0.625,0.533581081081081,1,1,38,1
9,2017-06-07 18:33:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-1,1.0,0.07027027027027026,0.625,0.533581081081081,1,1,38,1
10,2017-06-07 18:34:00,6.0,7.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-2,0.46153846153846156,0.032432432432432434,0.625,0.5222297297297298,1,1,38,1
11,2017-06-07 18:35:00,0.0,13.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-3,0.0,0.0,0.625,0.5125,1,1,38,1
12,2017-06-07 18:36:00,4.0,9.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-4,0.3076923076923077,0.021621621621621623,0.625,0.5189864864864865,1,1,38,1
13,2017-06-07 18:37:00,1.0,12.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-5,0.07692307692307693,0.005405405405405406,0.625,0.5141216216216216,1,1,38,1
14,2017-06-07 18:38:00,0.0,13.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-6,0.0,0.0,0.625,0.5125,1,1,38,1
15,2017-06-07 18:39:00,0.0,13.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-7,0.0,0.0,0.625,0.5125,1,1,38,1
16,2017-06-07 18:41:00,0.0,14.0,C,Contempt/Relaxed,STILL,0,1,1,-6,0.0,0.0,0.625,0.5125,1,1,38,1
17,2017-06-07 18:42:00,13.0,1.0,C,Contempt/Relaxed,STILL,0,1,-1,-7,1.0,0.07027027027027026,0.625,0.533581081081081,1,1,38,1
18,2017-06-07 18:43:00,13.0,0.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-8,1.0,0.07027027027027026,0.625,0.533581081081081,1,1,38,1
19,2017-06-07 18:44:00,13.0,0.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-9,1.0,0.07027027027027026,0.625,0.533581081081081,1,1,38,1
20,2017-06-07 18:45:00,5.0,8.0,C,Contempt/Relaxed,TILTING,0,1,-1,-10,0.38461538461538464,0.027027027027027025,0.625,0.5206081081081081,1,1,38,1
21,2017-06-07 18:46:00,0.0,14.0,C,Contempt/Relaxed,TILTING,0,1,-1,-11,0.0,0.0,0.625,0.5125,1,1,38,1
22,2017-06-07 18:47:00,0.0,13.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-12,0.0,0.0,0.625,0.5125,1,1,38,1
23,2017-06-07 18:48:00,0.0,13.0,C,Contempt/Relaxed,STILL,0,1,-1,-13,0.0,0.0,0.625,0.5125,1,1,38,1
24,2017-06-07 18:49:00,0.0,16.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-14,0.0,0.0,0.625,0.5125,1,1,38,1
25,2017-06-07 18:50:00,0.0,12.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-15,0.0,0.0,0.625,0.5125,1,1,38,1
26,2017-06-07 18:51:00,0.0,16.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-16,0.0,0.0,0.625,0.5125,1,1,38,1
27,2017-06-07 18:52:00,0.0,12.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-17,0.0,0.0,0.625,0.5125,1,1,38,1
28,2017-06-07 18:53:00,0.0,15.0,C,Contempt/Relaxed,STILL,0,1,-1,-18,0.0,0.0,0.625,0.5125,1,1,38,1
29,2017-06-07 18:54:00,0.0,15.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-19,0.0,0.0,0.625,0.5125,1,1,38,1
30,2017-06-07 18:55:00,0.0,13.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-20,0.0,0.0,0.625,0.5125,1,1,38,1
31,2017-06-07 18:56:00,0.0,14.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-21,0.0,0.0,0.625,0.5125,1,1,38,1
32,2017-06-07 18:57:00,0.0,13.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-22,0.0,0.0,0.625,0.5125,1,1,38,1
33,2017-06-07 18:59:00,0.0,13.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-23,0.0,0.0,0.625,0.5125,1,1,38,1
34,2017-06-07 19:00:00,0.0,14.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-24,0.0,0.0,0.625,0.5125,1,1,38,1
35,2017-06-07 19:01:00,0.0,14.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-25,0.0,0.0,0.625,0.5125,1,1,38,1
36,2017-06-07 19:02:00,0.0,15.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-26,0.0,0.0,0.625,0.5125,1,1,38,1
37,2017-06-07 19:03:00,0.0,13.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-27,0.0,0.0,0.625,0.5125,1,1,38,1
38,2017-06-07 19:04:00,0.0,13.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-28,0.0,0.0,0.625,0.5125,1,1,38,1
39,2017-06-07 19:05:00,0.0,13.0,C,Stress/Suffering,ON_FOOT,0,1,1,-27,0.0,0.0,0.75,0.575,1,1,38,1
40,2017-06-07 19:06:00,0.0,13.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-28,0.0,0.0,0.75,0.575,1,1,38,1
41,2017-06-07 19:07:00,0.0,12.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-29,0.0,0.0,0.75,0.575,1,1,38,1
42,2017-06-07 19:08:00,0.0,15.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-30,0.0,0.0,0.75,0.575,1,1,38,1
43,2017-06-07 19:09:00,0.0,15.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-31,0.0,0.0,0.75,0.575,1,1,38,1
44,2017-06-07 19:10:00,0.0,13.0,C,Stress/Suffering,STILL,0,1,-1,-32,0.0,0.0,0.75,0.575,1,1,38,1
45,2017-06-07 19:11:00,0.0,14.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-33,0.0,0.0,0.75,0.575,1,1,38,1
46,2017-06-07 19:12:00,0.0,15.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-34,0.0,0.0,0.75,0.575,1,1,38,1
47,2017-06-07 19:13:00,0.0,14.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-35,0.0,0.0,0.75,0.575,1,1,38,1
48,2017-06-07 19:14:00,0.0,13.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-36,0.0,0.0,0.75,0.575,1,1,38,1
49,2017-06-07 19:16:00,0.0,15.0,C,Contempt/Relaxed,ON_FOOT,0,1,1,-35,0.0,0.0,0.75,0.575,1,1,38,1
50,2017-06-07 19:17:00,0.0,14.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-36,0.0,0.0,0.75,0.575,1,1,38,1
51,2017-06-07 19:18:00,0.0,13.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-37,0.0,0.0,0.75,0.575,1,1,38,1
52,2017-06-07 19:19:00,0.0,13.0,C,Contempt/Relaxed,STILL,0,1,-1,-38,0.0,0.0,0.75,0.575,1,1,38,1
53,2017-06-07 19:20:00,4.0,10.0,C,Contempt/Relaxed,STILL,0,1,-1,-39,0.3076923076923077,0.021621621621621623,0.75,0.5814864864864865,1,1,38,1
54,2017-06-07 19:21:00,13.0,0.0,C,Contempt/Relaxed,TILTING,0,1,-1,-40,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
55,2017-06-07 19:22:00,12.0,1.0,C,Contempt/Relaxed,TILTING,0,1,-1,-41,0.9230769230769231,0.06486486486486487,0.75,0.5944594594594594,1,1,38,1
56,2017-06-07 19:23:00,8.0,5.0,C,Contempt/Relaxed,STILL,0,1,-1,-42,0.6153846153846154,0.043243243243243246,0.75,0.587972972972973,1,1,38,1
57,2017-06-07 19:24:00,13.0,0.0,C,Anger/Fear/Disgust,STILL,0,1,1,-41,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
58,2017-06-07 19:25:00,13.0,0.0,C,Sad/Gloomy/Sorrowful,STILL,0,1,1,-40,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
59,2017-06-07 19:26:00,1.0,12.0,C,Sad/Gloomy/Sorrowful,STILL,0,1,-1,-41,0.07692307692307693,0.005405405405405406,0.75,0.5766216216216216,1,1,38,1
60,2017-06-07 19:27:00,0.0,13.0,C,Contempt/Relaxed,STILL,0,1,1,-40,0.0,0.0,0.75,0.575,1,1,38,1
61,2017-06-07 19:28:00,0.0,13.0,C,Contempt/Relaxed,STILL,0,1,-1,-41,0.0,0.0,0.75,0.575,1,1,38,1
62,2017-06-07 19:29:00,0.0,14.0,C,Joy/Happy/Excitement,STILL,0,1,1,-40,0.0,0.0,0.75,0.575,1,1,38,1
63,2017-06-07 19:30:00,6.0,8.0,C,Joy/Happy/Excitement,STILL,0,1,-1,-41,0.46153846153846156,0.032432432432432434,0.75,0.5847297297297298,1,1,38,1
64,2017-06-07 19:31:00,13.0,0.0,C,Joy/Happy/Excitement,STILL,0,1,-1,-42,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
65,2017-06-07 19:32:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,1,-41,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
66,2017-06-07 19:33:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-42,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
67,2017-06-07 19:34:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-43,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
68,2017-06-07 19:35:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-44,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
69,2017-06-07 19:36:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-45,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
70,2017-06-07 19:37:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-46,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
71,2017-06-07 19:38:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-47,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
72,2017-06-07 19:39:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-48,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
73,2017-06-07 19:40:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-49,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
74,2017-06-07 19:41:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,1,-48,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
75,2017-06-07 19:42:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-49,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
76,2017-06-07 19:43:00,13.0,0.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-50,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
77,2017-06-07 19:44:00,13.0,0.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-51,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
78,2017-06-07 19:45:00,8.0,5.0,C,Contempt/Relaxed,TILTING,0,1,-1,-52,0.6153846153846154,0.043243243243243246,0.75,0.587972972972973,1,1,38,1
79,2017-06-07 19:46:00,0.0,13.0,C,Contempt/Relaxed,TILTING,0,1,-1,-53,0.0,0.0,0.75,0.575,1,1,38,1
80,2017-06-07 19:47:00,0.0,13.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-54,0.0,0.0,0.75,0.575,1,1,38,1
81,2017-06-07 19:48:00,0.0,13.0,C,Contempt/Relaxed,STILL,0,1,-1,-55,0.0,0.0,0.75,0.575,1,1,38,1
82,2017-06-07 19:49:00,0.0,12.0,C,Contempt/Relaxed,STILL,0,1,-1,-56,0.0,0.0,0.75,0.575,1,1,38,1
83,2017-06-07 19:50:00,10.0,5.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-57,0.7692307692307693,0.05405405405405405,0.75,0.5912162162162162,1,1,38,1
84,2017-06-07 19:51:00,13.0,0.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-58,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
85,2017-06-07 19:52:00,13.0,0.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-59,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
86,2017-06-07 19:53:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-60,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
87,2017-06-07 19:54:00,13.0,0.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-61,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
88,2017-06-07 19:55:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-62,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
89,2017-06-07 19:56:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-63,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
90,2017-06-07 19:57:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-64,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
91,2017-06-07 19:58:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-65,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
92,2017-06-07 19:59:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-66,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
93,2017-06-07 20:00:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-67,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
94,2017-06-07 20:01:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-68,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
95,2017-06-07 20:02:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-69,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
96,2017-06-07 20:03:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-70,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
97,2017-06-07 20:04:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-71,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
98,2017-06-07 20:05:00,13.0,0.0,C,Stress/Suffering,ON_FOOT,0,1,1,-70,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
99,2017-06-07 20:06:00,13.0,0.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-71,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
100,2017-06-07 20:07:00,13.0,0.0,C,Stress/Suffering,STILL,0,1,-1,-72,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
101,2017-06-07 20:08:00,13.0,0.0,C,Stress/Suffering,STILL,0,1,-1,-73,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
102,2017-06-07 20:09:00,13.0,0.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-74,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
103,2017-06-07 20:10:00,13.0,0.0,C,Stress/Suffering,STILL,0,1,-1,-75,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
104,2017-06-07 20:11:00,13.0,0.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-76,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
105,2017-06-07 20:12:00,13.0,0.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-77,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
106,2017-06-07 20:13:00,13.0,0.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-78,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
107,2017-06-07 20:14:00,13.0,0.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-79,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
108,2017-06-07 20:15:00,13.0,0.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-80,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
109,2017-06-07 20:16:00,13.0,0.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-81,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
110,2017-06-07 20:17:00,6.0,7.0,C,Contempt/Relaxed,STILL,0,1,1,-80,0.46153846153846156,0.032432432432432434,0.75,0.5847297297297298,1,1,38,1
111,2017-06-07 20:18:00,9.0,4.0,C,Contempt/Relaxed,STILL,0,1,-1,-81,0.6923076923076923,0.048648648648648644,0.75,0.5895945945945946,1,1,38,1
112,2017-06-07 20:19:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-82,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
113,2017-06-07 20:20:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-83,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
114,2017-06-07 20:21:00,13.0,0.0,C,Contempt/Relaxed,TILTING,0,1,-1,-84,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
115,2017-06-07 20:22:00,13.0,0.0,C,Contempt/Relaxed,TILTING,0,1,-1,-85,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
116,2017-06-07 20:23:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-86,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
117,2017-06-07 20:24:00,13.0,0.0,C,Anger/Fear/Disgust,STILL,0,1,1,-85,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
118,2017-06-07 20:25:00,13.0,0.0,C,Sad/Gloomy/Sorrowful,STILL,0,1,1,-84,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
119,2017-06-07 20:26:00,13.0,0.0,C,Sad/Gloomy/Sorrowful,STILL,0,1,-1,-85,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
120,2017-06-07 20:27:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,1,-84,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
121,2017-06-07 20:28:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-85,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
122,2017-06-07 20:29:00,13.0,0.0,C,Joy/Happy/Excitement,STILL,0,1,1,-84,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
123,2017-06-07 20:30:00,13.0,0.0,C,Joy/Happy/Excitement,STILL,0,1,-1,-85,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
124,2017-06-07 20:31:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,1,-84,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
125,2017-06-07 20:32:00,13.0,0.0,C,Calm/Peaceful/Serence,IN_VEHICLE,0,1,-1,-85,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
126,2017-06-07 20:33:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-86,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
127,2017-06-07 20:34:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-87,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
128,2017-06-07 20:35:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-88,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
129,2017-06-07 20:36:00,11.0,2.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-89,0.8461538461538461,0.059459459459459456,0.75,0.5928378378378378,1,1,38,1
130,2017-06-07 20:37:00,0.0,13.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-90,0.0,0.0,0.75,0.575,1,1,38,1
131,2017-06-07 20:38:00,0.0,14.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-91,0.0,0.0,0.75,0.575,1,1,38,1
132,2017-06-07 20:39:00,8.0,6.0,C,Calm/Peaceful/Serence,TILTING,0,1,-1,-92,0.6153846153846154,0.043243243243243246,0.75,0.587972972972973,1,1,38,1
133,2017-06-07 20:40:00,13.0,0.0,C,Calm/Peaceful/Serence,STILL,0,1,-1,-93,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
134,2017-06-07 20:41:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,1,-92,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
135,2017-06-07 20:42:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-93,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
136,2017-06-07 20:43:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-94,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
137,2017-06-07 20:44:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-95,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
138,2017-06-07 20:45:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-96,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
139,2017-06-07 20:46:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-97,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
140,2017-06-07 20:47:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-98,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
141,2017-06-07 20:48:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-99,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
142,2017-06-07 20:49:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-100,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
143,2017-06-07 20:50:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-101,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
144,2017-06-07 20:51:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-102,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
145,2017-06-07 20:52:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-103,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
146,2017-06-07 20:53:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-104,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
147,2017-06-07 20:54:00,13.0,0.0,C,Contempt/Relaxed,IN_VEHICLE,0,1,-1,-105,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
148,2017-06-07 20:55:00,13.0,0.0,C,Contempt/Relaxed,STILL,0,1,-1,-106,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
149,2017-06-07 20:56:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-107,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
150,2017-06-07 20:57:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-108,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
151,2017-06-07 20:58:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-109,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
152,2017-06-07 20:59:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-110,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
153,2017-06-07 21:00:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-111,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
154,2017-06-07 21:01:00,13.0,0.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-112,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
155,2017-06-07 21:02:00,10.0,3.0,C,Contempt/Relaxed,ON_FOOT,0,1,-1,-113,0.7692307692307693,0.05405405405405405,0.75,0.5912162162162162,1,1,38,1
156,2017-06-07 21:03:00,0.0,13.0,C,Contempt/Relaxed,STILL,0,1,-1,-114,0.0,0.0,0.75,0.575,1,1,38,1
157,2017-06-07 21:04:00,2.0,11.0,C,Contempt/Relaxed,STILL,0,1,-1,-115,0.15384615384615385,0.010810810810810811,0.75,0.5782432432432433,1,1,38,1
158,2017-06-07 21:05:00,13.0,0.0,C,Stress/Suffering,STILL,0,1,1,-114,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
159,2017-06-07 21:06:00,13.0,0.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-115,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
160,2017-06-07 21:07:00,13.0,0.0,C,Stress/Suffering,STILL,0,1,-1,-116,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
161,2017-06-07 21:08:00,13.0,0.0,C,Stress/Suffering,STILL,0,1,-1,-117,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
162,2017-06-07 21:09:00,13.0,0.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-118,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
163,2017-06-07 21:10:00,13.0,0.0,C,Stress/Suffering,STILL,0,1,-1,-119,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
164,2017-06-07 21:11:00,13.0,0.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-120,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
165,2017-06-07 21:12:00,13.0,0.0,C,Stress/Suffering,ON_FOOT,0,1,-1,-121,1.0,0.07027027027027026,0.75,0.596081081081081,1,1,38,1
