,timestamp,active_interval,non_active_interval,subject_id,mood,activity
100,2017-06-07 20:16:00,13.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
101,2017-06-07 20:17:00,13.0,0.0,A,Joy/Happy/Excitement,TILTING
102,2017-06-07 20:18:00,13.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
103,2017-06-07 20:19:00,13.0,0.0,A,Joy/Happy/Excitement,IN_VEHICLE
104,2017-06-07 20:20:00,13.0,0.0,A,Joy/Happy/Excitement,IN_VEHICLE
105,2017-06-07 20:21:00,13.0,0.0,A,Joy/Happy/Excitement,IN_VEHICLE
106,2017-06-07 20:22:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
107,2017-06-07 20:23:00,13.0,0.0,A,Joy/Happy/Excitement,IN_VEHICLE
108,2017-06-07 20:24:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
109,2017-06-07 20:25:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
110,2017-06-07 20:26:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
111,2017-06-07 20:27:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
112,2017-06-07 20:28:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
113,2017-06-07 20:29:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
114,2017-06-07 20:30:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
115,2017-06-07 20:31:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
116,2017-06-07 20:32:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
117,2017-06-07 20:33:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
118,2017-06-07 20:34:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
119,2017-06-07 20:35:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
120,2017-06-07 20:36:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
121,2017-06-07 20:37:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
122,2017-06-07 20:38:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
123,2017-06-07 20:39:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
124,2017-06-07 20:40:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
125,2017-06-07 20:41:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
126,2017-06-07 20:42:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
127,2017-06-07 20:43:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
128,2017-06-07 20:44:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
129,2017-06-07 20:45:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
130,2017-06-07 20:46:00,13.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
131,2017-06-07 20:47:00,13.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
132,2017-06-07 20:48:00,14.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
133,2017-06-07 20:49:00,13.0,0.0,A,Joy/Happy/Excitement,IN_VEHICLE
134,2017-06-07 20:50:00,13.0,0.0,A,Contempt/Relaxed,IN_VEHICLE
135,2017-06-07 20:51:00,13.0,0.0,A,Contempt/Relaxed,IN_VEHICLE
136,2017-06-07 20:52:00,13.0,0.0,A,Contempt/Relaxed,IN_VEHICLE
137,2017-06-07 20:53:00,13.0,0.0,A,Contempt/Relaxed,IN_VEHICLE
138,2017-06-07 20:54:00,13.0,0.0,A,Contempt/Relaxed,IN_VEHICLE
139,2017-06-07 20:55:00,13.0,0.0,A,Contempt/Relaxed,TILTING
140,2017-06-07 20:56:00,13.0,0.0,A,Contempt/Relaxed,ON_FOOT
141,2017-06-07 20:57:00,13.0,0.0,A,Contempt/Relaxed,ON_FOOT
142,2017-06-07 20:58:00,13.0,0.0,A,Contempt/Relaxed,ON_FOOT
143,2017-06-07 20:59:00,13.0,0.0,A,Contempt/Relaxed,ON_FOOT
144,2017-06-07 21:00:00,13.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
145,2017-06-07 21:01:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
146,2017-06-07 21:02:00,13.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
147,2017-06-07 21:03:00,13.0,0.0,A,Joy/Happy/Excitement,ON_FOOT
