,timestamp,active_interval,non_active_interval,subject_id,mood,activity
38,2017-06-07 19:16:00,0.0,13.0,B,Joy/Happy/Excitement,STILL
39,2017-06-07 19:17:00,0.0,13.0,B,Joy/Happy/Excitement,STILL
40,2017-06-07 19:18:00,0.0,13.0,B,Joy/Happy/Excitement,STILL
41,2017-06-07 19:19:00,0.0,13.0,B,Anger/Fear/Disgust,ON_FOOT
42,2017-06-07 19:20:00,0.0,13.0,B,Anger/Fear/Disgust,ON_FOOT
43,2017-06-07 19:21:00,0.0,13.0,B,Anger/Fear/Disgust,ON_FOOT
44,2017-06-07 19:22:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
45,2017-06-07 19:23:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
46,2017-06-07 19:24:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
47,2017-06-07 19:25:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
48,2017-06-07 19:26:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
49,2017-06-07 19:27:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
50,2017-06-07 19:28:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
51,2017-06-07 19:29:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
52,2017-06-07 19:30:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
53,2017-06-07 19:31:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
54,2017-06-07 19:32:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
55,2017-06-07 19:33:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
56,2017-06-07 19:34:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
57,2017-06-07 19:35:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
58,2017-06-07 19:36:00,0.0,13.0,B,Contempt/Relaxed,STILL
59,2017-06-07 19:37:00,0.0,13.0,B,Contempt/Relaxed,STILL
60,2017-06-07 19:38:00,4.0,9.0,B,Calm/Peaceful/Serence,STILL
61,2017-06-07 19:39:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
62,2017-06-07 19:40:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
63,2017-06-07 19:41:00,7.0,6.0,B,Calm/Peaceful/Serence,ON_FOOT
64,2017-06-07 19:42:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
65,2017-06-07 19:43:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
66,2017-06-07 19:44:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
67,2017-06-07 19:45:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
68,2017-06-07 19:46:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
69,2017-06-07 19:47:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
70,2017-06-07 19:48:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
71,2017-06-07 19:49:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
72,2017-06-07 19:50:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
73,2017-06-07 19:51:00,3.0,11.0,B,Calm/Peaceful/Serence,ON_FOOT
74,2017-06-07 19:52:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
75,2017-06-07 19:53:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
76,2017-06-07 19:54:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
77,2017-06-07 19:55:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
78,2017-06-07 19:56:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
79,2017-06-07 19:57:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
80,2017-06-07 19:58:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
81,2017-06-07 19:59:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
82,2017-06-07 20:00:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
83,2017-06-07 20:01:00,4.0,9.0,B,Calm/Peaceful/Serence,STILL
84,2017-06-07 20:02:00,3.0,10.0,B,Calm/Peaceful/Serence,STILL
85,2017-06-07 20:03:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
86,2017-06-07 20:04:00,7.0,6.0,B,Calm/Peaceful/Serence,STILL
87,2017-06-07 20:05:00,8.0,5.0,B,Calm/Peaceful/Serence,STILL
88,2017-06-07 20:06:00,2.0,11.0,B,Calm/Peaceful/Serence,STILL
89,2017-06-07 20:07:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
90,2017-06-07 20:08:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
91,2017-06-07 20:09:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
92,2017-06-07 20:10:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
93,2017-06-07 20:11:00,8.0,5.0,B,Calm/Peaceful/Serence,ON_FOOT
94,2017-06-07 20:12:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
95,2017-06-07 20:13:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
96,2017-06-07 20:14:00,13.0,0.0,B,Joy/Happy/Excitement,ON_FOOT
97,2017-06-07 20:15:00,4.0,9.0,B,Joy/Happy/Excitement,TILTING
98,2017-06-07 20:16:00,0.0,13.0,B,Joy/Happy/Excitement,STILL
99,2017-06-07 20:17:00,4.0,9.0,B,Joy/Happy/Excitement,STILL
100,2017-06-07 20:18:00,12.0,1.0,B,Joy/Happy/Excitement,STILL
101,2017-06-07 20:19:00,0.0,13.0,B,Anger/Fear/Disgust,ON_FOOT
102,2017-06-07 20:20:00,0.0,13.0,B,Anger/Fear/Disgust,ON_FOOT
103,2017-06-07 20:21:00,0.0,13.0,B,Anger/Fear/Disgust,ON_FOOT
104,2017-06-07 20:22:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
105,2017-06-07 20:23:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
106,2017-06-07 20:24:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
107,2017-06-07 20:25:00,6.0,7.0,B,Calm/Peaceful/Serence,ON_FOOT
108,2017-06-07 20:26:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
109,2017-06-07 20:27:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
110,2017-06-07 20:28:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
111,2017-06-07 20:29:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
112,2017-06-07 20:30:00,13.0,0.0,B,Contempt/Relaxed,ON_FOOT
113,2017-06-07 20:31:00,13.0,0.0,B,Contempt/Relaxed,ON_FOOT
114,2017-06-07 20:32:00,13.0,0.0,B,Contempt/Relaxed,ON_FOOT
115,2017-06-07 20:33:00,13.0,0.0,B,Contempt/Relaxed,ON_FOOT
116,2017-06-07 20:34:00,13.0,0.0,B,Contempt/Relaxed,ON_FOOT
117,2017-06-07 20:35:00,13.0,0.0,B,Contempt/Relaxed,ON_FOOT
118,2017-06-07 20:36:00,13.0,0.0,B,Contempt/Relaxed,ON_FOOT
119,2017-06-07 20:37:00,13.0,0.0,B,Contempt/Relaxed,ON_FOOT
120,2017-06-07 20:38:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
121,2017-06-07 20:39:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
122,2017-06-07 20:40:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
123,2017-06-07 20:41:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
124,2017-06-07 20:42:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
125,2017-06-07 20:43:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
126,2017-06-07 20:44:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
127,2017-06-07 20:45:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
128,2017-06-07 20:46:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
129,2017-06-07 20:47:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
130,2017-06-07 20:48:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
131,2017-06-07 20:49:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
132,2017-06-07 20:50:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
133,2017-06-07 20:51:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
134,2017-06-07 20:52:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
135,2017-06-07 20:53:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
136,2017-06-07 20:54:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
137,2017-06-07 20:55:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
138,2017-06-07 20:56:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
139,2017-06-07 20:57:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
140,2017-06-07 20:58:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
141,2017-06-07 20:59:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
142,2017-06-07 21:00:00,13.0,0.0,B,Calm/Peaceful/Serence,ON_FOOT
143,2017-06-07 21:01:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
144,2017-06-07 21:02:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
145,2017-06-07 21:03:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
146,2017-06-07 21:04:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
147,2017-06-07 21:05:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
148,2017-06-07 21:06:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
149,2017-06-07 21:07:00,4.0,9.0,B,Calm/Peaceful/Serence,STILL
150,2017-06-07 21:08:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
151,2017-06-07 21:09:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
152,2017-06-07 21:10:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
153,2017-06-07 21:11:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
154,2017-06-07 21:12:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
155,2017-06-07 21:13:00,3.0,10.0,B,Calm/Peaceful/Serence,ON_FOOT
156,2017-06-07 21:14:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
157,2017-06-07 21:15:00,0.0,13.0,B,Joy/Happy/Excitement,TILTING
158,2017-06-07 21:16:00,1.0,12.0,B,Joy/Happy/Excitement,STILL
159,2017-06-07 21:18:00,1.0,3.0,B,Anger/Fear/Disgust,STILL
160,2017-06-07 21:19:00,5.0,23.0,B,Anger/Fear/Disgust,ON_FOOT
161,2017-06-07 21:20:00,1.0,12.0,B,Anger/Fear/Disgust,ON_FOOT
162,2017-06-07 21:21:00,0.0,13.0,B,Anger/Fear/Disgust,ON_FOOT
163,2017-06-07 21:22:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
164,2017-06-07 21:23:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
165,2017-06-07 21:24:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
166,2017-06-07 21:25:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
167,2017-06-07 21:26:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
168,2017-06-07 21:27:00,4.0,9.0,B,Calm/Peaceful/Serence,ON_FOOT
169,2017-06-07 21:28:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
170,2017-06-07 21:29:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
171,2017-06-07 21:30:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
172,2017-06-07 21:31:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
173,2017-06-07 21:32:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
174,2017-06-07 21:33:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
175,2017-06-07 21:34:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
176,2017-06-07 21:35:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
177,2017-06-07 21:36:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
178,2017-06-07 21:37:00,0.0,13.0,B,Contempt/Relaxed,ON_FOOT
179,2017-06-07 21:38:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
180,2017-06-07 21:39:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
181,2017-06-07 21:40:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
182,2017-06-07 21:41:00,1.0,12.0,B,Calm/Peaceful/Serence,ON_FOOT
183,2017-06-07 21:42:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
184,2017-06-07 21:43:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
185,2017-06-07 21:44:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
186,2017-06-07 21:45:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
187,2017-06-07 21:46:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
188,2017-06-07 21:47:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
189,2017-06-07 21:48:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
190,2017-06-07 21:49:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
191,2017-06-07 21:50:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
192,2017-06-07 21:51:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
193,2017-06-07 21:52:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
194,2017-06-07 21:53:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
195,2017-06-07 21:54:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
196,2017-06-07 21:55:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
197,2017-06-07 21:56:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
198,2017-06-07 21:57:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
199,2017-06-07 21:58:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
200,2017-06-07 21:59:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
201,2017-06-07 22:00:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
202,2017-06-07 22:01:00,5.0,8.0,B,Calm/Peaceful/Serence,STILL
203,2017-06-07 22:02:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
204,2017-06-07 22:03:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
205,2017-06-07 22:04:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
206,2017-06-07 22:05:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
207,2017-06-07 22:06:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
208,2017-06-07 22:07:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
209,2017-06-07 22:08:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
210,2017-06-07 22:09:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
211,2017-06-07 22:10:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
212,2017-06-07 22:11:00,11.0,2.0,B,Calm/Peaceful/Serence,ON_FOOT
213,2017-06-07 22:12:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
214,2017-06-07 22:13:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
215,2017-06-07 22:14:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
216,2017-06-07 22:15:00,0.0,13.0,B,Joy/Happy/Excitement,TILTING
217,2017-06-07 22:16:00,0.0,13.0,B,Joy/Happy/Excitement,STILL
218,2017-06-07 22:17:00,0.0,13.0,B,Joy/Happy/Excitement,STILL
219,2017-06-07 22:18:00,0.0,14.0,B,Anger/Fear/Disgust,STILL
220,2017-06-07 22:19:00,0.0,13.0,B,Anger/Fear/Disgust,STILL
221,2017-06-07 22:20:00,0.0,13.0,B,Anger/Fear/Disgust,STILL
222,2017-06-07 22:21:00,4.0,9.0,B,Calm/Peaceful/Serence,STILL
223,2017-06-07 22:22:00,5.0,8.0,B,Calm/Peaceful/Serence,STILL
224,2017-06-07 22:23:00,3.0,10.0,B,Calm/Peaceful/Serence,STILL
225,2017-06-07 22:24:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
226,2017-06-07 22:25:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
227,2017-06-07 22:26:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
228,2017-06-07 22:27:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
229,2017-06-07 22:28:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
230,2017-06-07 22:29:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
231,2017-06-07 22:30:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
232,2017-06-07 22:31:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
233,2017-06-07 22:32:00,13.0,0.0,B,Contempt/Relaxed,ON_FOOT
234,2017-06-07 22:33:00,13.0,0.0,B,Contempt/Relaxed,ON_FOOT
235,2017-06-07 22:34:00,5.0,8.0,B,Contempt/Relaxed,ON_FOOT
236,2017-06-07 22:35:00,0.0,7.0,B,Contempt/Relaxed,ON_FOOT
237,2017-06-07 22:36:00,0.0,19.0,B,Contempt/Relaxed,ON_FOOT
238,2017-06-07 22:37:00,0.0,17.0,B,Contempt/Relaxed,ON_FOOT
239,2017-06-07 22:38:00,3.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
240,2017-06-07 22:40:00,0.0,11.0,B,Calm/Peaceful/Serence,ON_FOOT
241,2017-06-07 22:41:00,0.0,15.0,B,Calm/Peaceful/Serence,ON_FOOT
242,2017-06-07 22:42:00,0.0,15.0,B,Calm/Peaceful/Serence,ON_FOOT
243,2017-06-07 22:44:00,0.0,25.0,B,Calm/Peaceful/Serence,ON_FOOT
244,2017-06-07 22:45:00,0.0,9.0,B,Calm/Peaceful/Serence,ON_FOOT
245,2017-06-07 22:46:00,3.0,19.0,B,Calm/Peaceful/Serence,ON_FOOT
246,2017-06-07 22:47:00,0.0,9.0,B,Calm/Peaceful/Serence,ON_FOOT
247,2017-06-07 22:48:00,7.0,16.0,B,Calm/Peaceful/Serence,STILL
248,2017-06-07 22:49:00,0.0,11.0,B,Calm/Peaceful/Serence,ON_FOOT
249,2017-06-07 22:51:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
250,2017-06-07 22:52:00,1.0,19.0,B,Calm/Peaceful/Serence,ON_FOOT
251,2017-06-07 22:53:00,14.0,6.0,B,Calm/Peaceful/Serence,ON_FOOT
252,2017-06-07 22:55:00,0.0,12.0,B,Calm/Peaceful/Serence,ON_FOOT
253,2017-06-07 22:56:00,0.0,6.0,B,Calm/Peaceful/Serence,ON_FOOT
254,2017-06-07 22:57:00,0.0,21.0,B,Calm/Peaceful/Serence,ON_FOOT
255,2017-06-07 22:58:00,0.0,20.0,B,Calm/Peaceful/Serence,ON_FOOT
256,2017-06-07 22:59:00,0.0,7.0,B,Calm/Peaceful/Serence,ON_FOOT
257,2017-06-07 23:00:00,0.0,16.0,B,Calm/Peaceful/Serence,ON_FOOT
258,2017-06-07 23:01:00,8.0,9.0,B,Calm/Peaceful/Serence,STILL
259,2017-06-07 23:02:00,12.0,1.0,B,Calm/Peaceful/Serence,STILL
260,2017-06-07 23:03:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
261,2017-06-07 23:04:00,4.0,12.0,B,Calm/Peaceful/Serence,STILL
262,2017-06-07 23:05:00,10.0,3.0,B,Calm/Peaceful/Serence,STILL
263,2017-06-07 23:06:00,0.0,8.0,B,Calm/Peaceful/Serence,STILL
264,2017-06-07 23:07:00,0.0,21.0,B,Calm/Peaceful/Serence,STILL
265,2017-06-07 23:08:00,4.0,9.0,B,Calm/Peaceful/Serence,STILL
266,2017-06-07 23:09:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
267,2017-06-07 23:10:00,1.0,12.0,B,Calm/Peaceful/Serence,STILL
268,2017-06-07 23:12:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
269,2017-06-07 23:13:00,0.0,7.0,B,Calm/Peaceful/Serence,ON_FOOT
270,2017-06-07 23:14:00,0.0,14.0,B,Joy/Happy/Excitement,ON_FOOT
271,2017-06-07 23:15:00,0.0,22.0,B,Joy/Happy/Excitement,TILTING
272,2017-06-07 23:16:00,1.0,11.0,B,Joy/Happy/Excitement,STILL
273,2017-06-07 23:17:00,11.0,2.0,B,Joy/Happy/Excitement,STILL
274,2017-06-07 23:18:00,0.0,16.0,B,Joy/Happy/Excitement,STILL
275,2017-06-07 23:19:00,0.0,14.0,B,Anger/Fear/Disgust,STILL
276,2017-06-07 23:21:00,0.0,14.0,B,Calm/Peaceful/Serence,STILL
277,2017-06-07 23:22:00,0.0,19.0,B,Calm/Peaceful/Serence,STILL
278,2017-06-07 23:23:00,0.0,19.0,B,Calm/Peaceful/Serence,STILL
279,2017-06-07 23:25:00,1.0,12.0,B,Calm/Peaceful/Serence,STILL
280,2017-06-07 23:26:00,15.0,4.0,B,Calm/Peaceful/Serence,STILL
281,2017-06-07 23:27:00,0.0,20.0,B,Calm/Peaceful/Serence,STILL
282,2017-06-07 23:28:00,5.0,9.0,B,Calm/Peaceful/Serence,STILL
283,2017-06-07 23:29:00,13.0,0.0,B,Calm/Peaceful/Serence,STILL
284,2017-06-07 23:30:00,12.0,1.0,B,Calm/Peaceful/Serence,STILL
285,2017-06-07 23:31:00,12.0,1.0,B,Calm/Peaceful/Serence,TILTING
286,2017-06-07 23:32:00,1.0,12.0,B,Contempt/Relaxed,STILL
287,2017-06-07 23:33:00,7.0,6.0,B,Contempt/Relaxed,STILL
288,2017-06-07 23:34:00,0.0,13.0,B,Contempt/Relaxed,STILL
289,2017-06-07 23:35:00,0.0,13.0,B,Contempt/Relaxed,STILL
290,2017-06-07 23:36:00,0.0,14.0,B,Contempt/Relaxed,STILL
291,2017-06-07 23:37:00,0.0,14.0,B,Contempt/Relaxed,STILL
292,2017-06-07 23:39:00,0.0,13.0,B,Calm/Peaceful/Serence,STILL
293,2017-06-07 23:40:00,0.0,14.0,B,Calm/Peaceful/Serence,STILL
294,2017-06-07 23:41:00,1.0,11.0,B,Calm/Peaceful/Serence,STILL
295,2017-06-07 23:42:00,13.0,6.0,B,Calm/Peaceful/Serence,STILL
296,2017-06-07 23:44:00,0.0,17.0,B,Calm/Peaceful/Serence,ON_FOOT
297,2017-06-07 23:45:00,6.0,10.0,B,Calm/Peaceful/Serence,ON_FOOT
298,2017-06-07 23:46:00,7.0,13.0,B,Calm/Peaceful/Serence,STILL
299,2017-06-07 23:47:00,1.0,8.0,B,Calm/Peaceful/Serence,STILL
300,2017-06-07 23:48:00,0.0,18.0,B,Calm/Peaceful/Serence,STILL
301,2017-06-07 23:50:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
302,2017-06-07 23:51:00,6.0,11.0,B,Calm/Peaceful/Serence,ON_FOOT
303,2017-06-07 23:52:00,0.0,8.0,B,Calm/Peaceful/Serence,ON_FOOT
304,2017-06-07 23:53:00,1.0,22.0,B,Calm/Peaceful/Serence,ON_FOOT
305,2017-06-07 23:54:00,0.0,15.0,B,Calm/Peaceful/Serence,ON_FOOT
306,2017-06-07 23:55:00,0.0,12.0,B,Calm/Peaceful/Serence,ON_FOOT
307,2017-06-07 23:57:00,0.0,16.0,B,Calm/Peaceful/Serence,ON_FOOT
308,2017-06-07 23:58:00,0.0,13.0,B,Calm/Peaceful/Serence,ON_FOOT
309,2017-06-07 23:59:00,5.0,19.0,B,Calm/Peaceful/Serence,ON_FOOT
310,2017-06-08 00:00:00,4.0,9.0,B,Joy/Happy/Excitement,ON_FOOT
