A;,2017-06-07 18:51:25.31;[ [type=IN_VEHICLE, confidence=92],  [type=UNKNOWN, confidence=8]],,,,,,,,,,
A;,2017-06-07 18:51:30.797;[ [type=IN_VEHICLE, confidence=100]],,,,,,,,,,,,
A;,2017-06-07 18:51:35.446;[ [type=IN_VEHICLE, confidence=92],  [type=ON_BICYCLE, confidence=8]],,,,,,,,,,
A;,2017-06-07 18:51:44.053;[ [type=IN_VEHICLE, confidence=85],  [type=ON_BICYCLE, confidence=8],  [type=UNKNOWN, confidence=8]],,,,,,,,
A;,2017-06-07 18:51:49.091;[ [type=IN_VEHICLE, confidence=100]],,,,,,,,,,,,
A;,2017-06-07 18:51:57.667;[ [type=IN_VEHICLE, confidence=100]],,,,,,,,,,,,
A;,2017-06-07 18:52:06.28;[ [type=IN_VEHICLE, confidence=85],  [type=ON_FOOT, confidence=15],  [type=WALKING, confidence=15]],,,,,,,,
A;,2017-06-07 18:52:14.872;[ [type=IN_VEHICLE, confidence=100]],,,,,,,,,,,,
A;,2017-06-07 18:52:20.057;[ [type=IN_VEHICLE, confidence=100]],,,,,,,,,,,,
A;,2017-06-07 18:52:24.643;[ [type=IN_VEHICLE, confidence=100]],,,,,,,,,,,,
A;,2017-06-07 18:52:33.252;[ [type=IN_VEHICLE, confidence=62],  [type=STILL, confidence=38]],,,,,,,,,,
A;,2017-06-07 18:52:41.892;[ [type=IN_VEHICLE, confidence=46],  [type=STILL, confidence=46],  [type=ON_FOOT, confidence=8],  [type=WALKING, confidence=8]],,,,,,
A;,2017-06-07 18:53:07.249;[ [type=STILL, confidence=79],  [type=IN_VEHICLE, confidence=18],  [type=ON_FOOT, confidence=3],  [type=WALKING, confidence=3]],,,,,,
A;,2017-06-07 18:53:44.003;[ [type=IN_VEHICLE, confidence=72],  [type=ON_BICYCLE, confidence=23],  [type=ON_FOOT, confidence=5],  [type=WALKING, confidence=5]],,,,,,
A;,2017-06-07 18:53:44.106;[ [type=TILTING, confidence=100]],,,,,,,,,,,,
A;,2017-06-07 18:54:05.553;[ [type=IN_VEHICLE, confidence=64],  [type=ON_BICYCLE, confidence=21],  [type=ON_FOOT, confidence=13],  [type=WALKING, confidence=10],  [type=STILL, confidence=3],  [type=RUNNING, confidence=3]],,
A;,2017-06-07 18:54:05.631;[ [type=TILTING, confidence=100]],,,,,,,,,,,,
A;,2017-06-07 18:54:21.824;[ [type=ON_BICYCLE, confidence=31],  [type=ON_FOOT, confidence=28],  [type=IN_VEHICLE, confidence=23],  [type=WALKING, confidence=23],  [type=UNKNOWN, confidence=15],  [type=RUNNING, confidence=5],  [type=STILL, confidence=3]]
A;,2017-06-07 18:54:30.341;[ [type=ON_FOOT, confidence=46],  [type=WALKING, confidence=40],  [type=ON_BICYCLE, confidence=23],  [type=IN_VEHICLE, confidence=15],  [type=UNKNOWN, confidence=12],  [type=RUNNING, confidence=6],  [type=STILL, confidence=4]]
A;,2017-06-07 18:54:30.404;[ [type=TILTING, confidence=100]],,,,,,,,,,,,
A;,2017-06-07 18:54:44.528;[ [type=UNKNOWN, confidence=29],  [type=IN_VEHICLE, confidence=28],  [type=ON_FOOT, confidence=23],  [type=WALKING, confidence=23],  [type=ON_BICYCLE, confidence=17],  [type=STILL, confidence=3]],,
A;,2017-06-07 18:54:44.586;[ [type=TILTING, confidence=100]],,,,,,,,,,,,
A;,2017-06-07 18:55:05.198;[ [type=UNKNOWN, confidence=54],  [type=ON_FOOT, confidence=42],  [type=WALKING, confidence=23],  [type=RUNNING, confidence=19],  [type=ON_BICYCLE, confidence=4]],,,,
A;,2017-06-07 18:55:10.389;[ [type=ON_FOOT, confidence=54],  [type=UNKNOWN, confidence=31],  [type=WALKING, confidence=29],  [type=RUNNING, confidence=25],  [type=IN_VEHICLE, confidence=10],  [type=STILL, confidence=6]],,
A;,2017-06-07 18:55:15.595;[ [type=ON_FOOT, confidence=58],  [type=RUNNING, confidence=35],  [type=UNKNOWN, confidence=27],  [type=WALKING, confidence=23],  [type=IN_VEHICLE, confidence=8],  [type=STILL, confidence=6],  [type=ON_BICYCLE, confidence=2]]
A;,2017-06-07 18:55:21.719;[ [type=ON_FOOT, confidence=100],  [type=RUNNING, confidence=62],  [type=WALKING, confidence=38]],,,,,,,,
A;,2017-06-07 18:55:33.513;[ [type=ON_FOOT, confidence=90],  [type=WALKING, confidence=59],  [type=RUNNING, confidence=31],  [type=ON_BICYCLE, confidence=8],  [type=UNKNOWN, confidence=3]],,,,
A;,2017-06-07 18:55:45.349;[ [type=ON_FOOT, confidence=92],  [type=RUNNING, confidence=52],  [type=WALKING, confidence=40],  [type=ON_BICYCLE, confidence=4],  [type=STILL, confidence=2],  [type=UNKNOWN, confidence=2]],,
A;,2017-06-07 18:55:56.109;[ [type=ON_FOOT, confidence=94],  [type=WALKING, confidence=52],  [type=RUNNING, confidence=41],  [type=UNKNOWN, confidence=3],  [type=ON_BICYCLE, confidence=2],  [type=STILL, confidence=2]],,
A;,2017-06-07 18:56:01.288;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=85],  [type=RUNNING, confidence=15]],,,,,,,,
A;,2017-06-07 18:56:06.586;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=77],  [type=RUNNING, confidence=23]],,,,,,,,
A;,2017-06-07 18:56:11.816;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=85],  [type=RUNNING, confidence=15]],,,,,,,,
A;,2017-06-07 18:56:16.968;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=85],  [type=RUNNING, confidence=15]],,,,,,,,
A;,2017-06-07 18:56:23.913;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=69],  [type=RUNNING, confidence=31]],,,,,,,,
A;,2017-06-07 18:56:32.891;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=69],  [type=RUNNING, confidence=31]],,,,,,,,
A;,2017-06-07 18:56:38.175;[ [type=ON_FOOT, confidence=92],  [type=WALKING, confidence=69],  [type=RUNNING, confidence=23],  [type=UNKNOWN, confidence=8]],,,,,,
A;,2017-06-07 18:56:43.333;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=69],  [type=RUNNING, confidence=31]],,,,,,,,
A;,2017-06-07 18:56:48.464;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=54],  [type=RUNNING, confidence=46]],,,,,,,,
A;,2017-06-07 18:56:54.953;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=92],  [type=RUNNING, confidence=8]],,,,,,,,
A;,2017-06-07 18:57:00.124;[ [type=ON_FOOT, confidence=85],  [type=WALKING, confidence=54],  [type=RUNNING, confidence=31],  [type=ON_BICYCLE, confidence=8],  [type=UNKNOWN, confidence=8]],,,,
A;,2017-06-07 18:57:05.28;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=85],  [type=RUNNING, confidence=15]],,,,,,,,
A;,2017-06-07 18:57:10.48;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=85],  [type=RUNNING, confidence=15]],,,,,,,,
A;,2017-06-07 18:57:15.637;[ [type=ON_FOOT, confidence=92],  [type=WALKING, confidence=92],  [type=UNKNOWN, confidence=8]],,,,,,,,
A;,2017-06-07 18:57:20.807;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=62],  [type=RUNNING, confidence=38]],,,,,,,,
A;,2017-06-07 18:57:26.181;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=92],  [type=RUNNING, confidence=8]],,,,,,,,
A;,2017-06-07 18:57:31.352;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=92],  [type=RUNNING, confidence=8]],,,,,,,,
A;,2017-06-07 18:57:36.52;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=62],  [type=RUNNING, confidence=38]],,,,,,,,
A;,2017-06-07 18:57:42.158;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=54],  [type=RUNNING, confidence=46]],,,,,,,,
A;,2017-06-07 18:57:47.321;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=100]],,,,,,,,,,
A;,2017-06-07 18:57:52.521;[ [type=ON_FOOT, confidence=85],  [type=WALKING, confidence=69],  [type=RUNNING, confidence=15],  [type=ON_BICYCLE, confidence=8],  [type=UNKNOWN, confidence=8]],,,,
A;,2017-06-07 18:57:57.68;[ [type=ON_FOOT, confidence=98],  [type=WALKING, confidence=60],  [type=RUNNING, confidence=38],  [type=ON_BICYCLE, confidence=2]],,,,,,
A;,2017-06-07 18:58:02.604;[ [type=ON_FOOT, confidence=98],  [type=WALKING, confidence=55],  [type=RUNNING, confidence=43],  [type=UNKNOWN, confidence=2]],,,,,,
A;,2017-06-07 18:58:08.199;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=69],  [type=RUNNING, confidence=31]],,,,,,,,
A;,2017-06-07 18:58:13.831;[ [type=ON_FOOT, confidence=92],  [type=WALKING, confidence=54],  [type=RUNNING, confidence=38],  [type=UNKNOWN, confidence=8]],,,,,,
A;,2017-06-07 18:58:29.585;[ [type=ON_FOOT, confidence=92],  [type=WALKING, confidence=77],  [type=RUNNING, confidence=15],  [type=ON_BICYCLE, confidence=8]],,,,,,
A;,2017-06-07 18:58:35.253;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=100]],,,,,,,,,,
A;,2017-06-07 18:58:41.51;[ [type=ON_FOOT, confidence=100],  [type=WALKING, confidence=85],  [type=RUNNING, confidence=15]],,,,,,,,
